성별,구매일자,대분류코드,구매금액
M,20141218,4,592579
M,20141218,5,847265
M,20141218,6,393279
M,20141218,7,604760
M,20141218,8,399410
M,20141218,9,256460
M,20141218,10,251430
M,20141218,11,426480
M,20141218,12,381340
M,20141218,13,860140
M,20141218,14,335660
M,20141218,15,1056990
M,20141218,16,535040
M,20141218,17,791980
M,20141219,1,886441
M,20141219,2,222340
M,20141219,3,1130321
M,20141219,4,490417
M,20141219,5,1248945
M,20141219,6,505110
M,20141219,7,687200
M,20141219,8,335000
M,20141219,9,242930
M,20141219,10,316250
M,20141219,11,489160
M,20141219,12,835690
M,20141219,13,855180
M,20141219,14,294190
M,20141219,15,1201400
M,20141219,16,731290
M,20141219,17,1423030
M,20141220,1,1235944
M,20141220,2,877190
M,20141220,3,1012024
M,20141220,4,707277
M,20141220,5,1626492
M,20141220,6,334890
M,20141220,7,679480
M,20141220,8,311360
M,20141220,9,219860
M,20141220,10,248870
M,20141220,11,514990
M,20141220,12,783940
M,20141220,13,4726110
M,20141220,14,343400
M,20141220,15,1039660
M,20141220,16,1501490
M,20141220,17,909570
M,20141221,1,931181
M,20141221,2,250030
M,20141221,3,1011045
M,20141221,4,812657
M,20141221,5,1474273
M,20141221,6,417599
M,20141221,7,675640
M,20141221,8,323960
M,20141221,9,244870
M,20141221,10,365690
M,20141221,11,515360
M,20141221,12,606860
M,20141221,13,671050
M,20141221,14,344270
M,20141221,15,915343
M,20141221,16,632090
M,20141221,17,622180
M,20141222,1,1027970
M,20141222,2,356120
M,20141222,3,1252768
M,20141222,4,618025
M,20141222,5,924678
M,20141222,6,425071
M,20141222,7,794150
M,20141222,8,398230
M,20141222,9,160060
M,20141222,10,343980
M,20141222,11,559080
M,20141222,12,546080
M,20141222,13,927330
M,20141222,14,350980
M,20141222,15,1279560
M,20141222,16,579840
M,20141222,17,797190
M,20141223,1,938086
M,20141223,2,320730
M,20141223,3,1074960
M,20141223,4,512973
M,20141223,5,996986
M,20141223,6,350900
M,20141223,7,639320
M,20141223,8,352050
M,20141223,9,271100
M,20141223,10,296600
M,20141223,11,450800
M,20141223,12,534830
M,20141223,13,582150
M,20141223,14,398230
M,20141223,15,1846760
M,20141223,16,506970
M,20141223,17,746330
M,20141224,1,1497728
M,20141224,2,335150
M,20141224,3,1069120
M,20141224,4,716832
M,20141224,5,1665473
M,20141224,6,1099810
M,20141224,7,747970
M,20141224,8,334200
M,20141224,9,240750
M,20141224,10,271040
M,20141224,11,589810
M,20141224,12,979310
M,20141224,13,2122830
M,20141224,14,461920
M,20141224,15,1283770
M,20141224,16,966190
M,20141224,17,801820
M,20141225,1,1308648
M,20141225,2,337510
M,20141225,3,835253
M,20141225,4,596460
M,20141225,5,1014513
M,20141225,6,613300
M,20141225,7,614560
M,20141225,8,279330
M,20141225,9,293600
M,20141225,10,242660
M,20141225,11,433610
M,20141225,12,935020
M,20141225,13,627230
M,20141225,14,332950
M,20141225,15,1027270
M,20141225,16,829780
M,20141225,17,493780
M,20141226,1,1315326
M,20141226,2,182910
M,20141226,3,1238419
M,20141226,4,826310
M,20141226,5,1110371
M,20141226,6,415064
M,20141226,7,575020
M,20141226,8,306550
M,20141226,9,276120
M,20141226,10,335360
M,20141226,11,616870
M,20141226,12,712620
M,20141226,13,993540
M,20141226,14,317570
M,20141226,15,1068480
M,20141226,16,839870
M,20141226,17,446260
M,20141227,1,1450222
M,20141227,2,301220
M,20141227,3,1241844
M,20141227,4,701330
M,20141227,5,2232218
M,20141227,6,482640
M,20141227,7,886970
M,20141227,8,303730
M,20141227,9,417550
M,20141227,10,259350
M,20141227,11,565070
M,20141227,12,813940
M,20141227,13,892300
M,20141227,14,373660
M,20141227,15,1091050
M,20141227,16,1029890
M,20141227,17,819700
M,20141228,1,155732
M,20141228,3,146753
M,20141228,4,129839
M,20141228,5,140549
M,20141228,6,82770
M,20141228,7,84100
M,20141228,8,54790
M,20141228,9,68390
M,20141228,10,37530
M,20141228,11,93140
M,20141228,12,96690
M,20141228,13,150430
M,20141228,14,93950
M,20141228,15,220870
M,20141228,16,156940
M,20141228,17,102950
M,20141229,1,1396939
M,20141229,2,303100
M,20141229,3,1636863
M,20141229,4,688533
M,20141229,5,1924952
M,20141229,6,328440
M,20141229,7,828870
M,20141229,8,618380
M,20141229,9,291760
M,20141229,10,287070
M,20141229,11,529680
M,20141229,12,682860
M,20141229,13,1009270
M,20141229,14,347780
M,20141229,15,1919300
M,20141229,16,724820
M,20141229,17,510480
M,20141230,1,1069297
M,20141230,2,395680
M,20141230,3,1112840
M,20141230,4,440374
M,20141230,5,1175134
M,20141230,6,414410
M,20141230,7,634470
M,20141230,8,355790
M,20141230,9,227160
M,20141230,10,340450
M,20141230,11,604360
M,20141230,12,704380
M,20141230,13,869660
M,20141230,14,401030
M,20141230,15,933940
M,20141230,16,535990
M,20141230,17,490040
M,20141231,1,1902091
M,20141231,2,416160
M,20141231,3,1253221
M,20141231,4,656365
M,20141231,5,2264537
M,20141231,6,475594
M,20141231,7,836945
M,20141231,8,398160
M,20141231,9,612130
M,20141231,10,491150
M,20141231,11,539630
M,20141231,12,1182580
M,20141231,13,1604640
M,20141231,14,408620
M,20141231,15,1245100
M,20141231,16,924270
M,20141231,17,525580
M,20150101,1,1117265
M,20150101,2,188250
M,20150101,3,806802
M,20150101,4,544970
M,20150101,5,1278196
M,20150101,6,300035
M,20150101,7,629180
M,20150101,8,268660
M,20150101,9,278440
M,20150101,10,334340
M,20150101,11,453450
M,20150101,12,645260
M,20150101,13,625040
M,20150101,14,256160
M,20150101,15,833790
M,20150101,16,385270
M,20150101,17,496690
M,20150102,1,1294670
M,20150102,2,369780
M,20150102,3,993355
M,20150102,4,609546
M,20150102,5,1213128
M,20150102,6,288697
M,20150102,7,723690
M,20150102,8,303050
M,20150102,9,243630
M,20150102,10,267480
M,20150102,11,461360
M,20150102,12,630640
M,20150102,13,575920
M,20150102,14,228110
M,20150102,15,870620
M,20150102,16,894250
M,20150102,17,345250
M,20150103,1,1061548
M,20150103,2,445580
M,20150103,3,1165256
M,20150103,4,540118
M,20150103,5,1392734
M,20150103,6,318760
M,20150103,7,707900
M,20150103,8,325750
M,20150103,9,213980
M,20150103,10,227490
M,20150103,11,435720
M,20150103,12,614210
M,20150103,13,583700
M,20150103,14,340360
M,20150103,15,3991980
M,20150103,16,615820
M,20150103,17,441780
M,20150104,1,1195108
M,20150104,2,275570
M,20150104,3,794563
M,20150104,4,501997
M,20150104,5,1133692
M,20150104,6,332320
M,20150104,7,654620
M,20150104,8,554710
M,20150104,9,253220
M,20150104,10,425580
M,20150104,11,425540
M,20150104,12,731300
M,20150104,13,527100
M,20150104,14,231620
M,20150104,15,3340000
M,20150104,16,720210
M,20150104,17,1832770
M,20150105,1,924808
M,20150105,2,399740
M,20150105,3,1428440
M,20150105,4,579301
M,20150105,5,943007
M,20150105,6,350950
M,20150105,7,913390
M,20150105,8,319920
M,20150105,9,233950
M,20150105,10,265540
M,20150105,11,484590
M,20150105,12,585330
M,20150105,13,2083600
M,20150105,14,425360
M,20150105,15,2761980
M,20150105,16,533620
M,20150105,17,495620
M,20150106,1,1029009
M,20150106,2,434940
M,20150106,3,1439366
M,20150106,4,423462
M,20150106,5,1234513
M,20150106,6,321560
M,20150106,7,734140
M,20150106,8,394640
M,20150106,9,155470
M,20150106,10,161210
M,20150106,11,385870
M,20150106,12,555900
M,20150106,13,486460
M,20150106,14,299480
M,20150106,15,1591650
M,20150106,16,762890
M,20150106,17,434710
M,20150107,1,2315999
M,20150107,2,2046670
M,20150107,3,2232890
M,20150107,4,1671208
M,20150107,5,2148333
M,20150107,6,542438
M,20150107,7,973130
M,20150107,8,430830
M,20150107,9,357670
M,20150107,10,438910
M,20150107,11,559670
M,20150107,12,530410
M,20150107,13,25176880
M,20150107,14,609540
M,20150107,15,5120358
M,20150107,16,2595090
M,20150107,17,893760
M,20150108,1,1675837
M,20150108,2,1913380
M,20150108,3,1934187
M,20150108,4,800201
M,20150108,5,1840150
M,20150108,6,438690
M,20150108,7,822750
M,20150108,8,410300
M,20150108,9,318770
M,20150108,10,370520
M,20150108,11,863260
M,20150108,12,706020
M,20150108,13,12608970
M,20150108,14,560610
M,20150108,15,3523700
M,20150108,16,2442300
M,20150108,17,445070
M,20150109,1,912556
M,20150109,2,232740
M,20150109,3,1402646
M,20150109,4,445665
M,20150109,5,958413
M,20150109,6,350680
M,20150109,7,637910
M,20150109,8,252300
M,20150109,9,192620
M,20150109,10,247470
M,20150109,11,440200
M,20150109,12,627260
M,20150109,13,1012830
M,20150109,14,240240
M,20150109,15,1335430
M,20150109,16,715420
M,20150109,17,372980
M,20150110,1,1715838
M,20150110,2,430550
M,20150110,3,1248913
M,20150110,4,799014
M,20150110,5,1474385
M,20150110,6,450360
M,20150110,7,858050
M,20150110,8,374150
M,20150110,9,377050
M,20150110,10,319590
M,20150110,11,504740
M,20150110,12,840920
M,20150110,13,651440
M,20150110,14,418510
M,20150110,15,947390
M,20150110,16,687520
M,20150110,17,533250
M,20150111,1,180131
M,20150111,2,185700
M,20150111,3,183418
M,20150111,4,297921
M,20150111,5,336695
M,20150111,6,54210
M,20150111,7,94930
M,20150111,8,124300
M,20150111,9,52620
M,20150111,10,42940
M,20150111,11,102860
M,20150111,12,124780
M,20150111,13,141570
M,20150111,14,49130
M,20150111,15,151510
M,20150111,16,122330
M,20150111,17,183840
M,20150112,1,1444318
M,20150112,2,662780
M,20150112,3,1540408
M,20150112,4,575811
M,20150112,5,1101082
M,20150112,6,416138
M,20150112,7,903900
M,20150112,8,501600
M,20150112,9,255010
M,20150112,10,355670
M,20150112,11,371330
M,20150112,12,701410
M,20150112,13,1387140
M,20150112,14,421910
M,20150112,15,1356920
M,20150112,16,635910
M,20150112,17,371020
M,20150113,1,882872
M,20150113,2,913380
M,20150113,3,1242736
M,20150113,4,548240
M,20150113,5,1216415
M,20150113,6,322720
M,20150113,7,726950
M,20150113,8,392360
M,20150113,9,162720
M,20150113,10,204670
M,20150113,11,556640
M,20150113,12,538240
M,20150113,13,661580
M,20150113,14,658560
M,20150113,15,889543
M,20150113,16,713470
M,20150113,17,471260
M,20150114,1,1043010
M,20150114,2,620177
M,20150114,3,1197820
M,20150114,4,654353
M,20150114,5,1264777
M,20150114,6,308755
M,20150114,7,710250
M,20150114,8,467890
M,20150114,9,120530
M,20150114,10,162900
M,20150114,11,366270
M,20150114,12,620430
M,20150114,13,611070
M,20150114,14,456430
M,20150114,15,1093950
M,20150114,16,1123840
M,20150114,17,226640
M,20150115,1,1395748
M,20150115,2,427245
M,20150115,3,1140855
M,20150115,4,493102
M,20150115,5,1196465
M,20150115,6,388290
M,20150115,7,770010
M,20150115,8,284950
M,20150115,9,222510
M,20150115,10,273650
M,20150115,11,461820
M,20150115,12,626200
M,20150115,13,522070
M,20150115,14,411590
M,20150115,15,801210
M,20150115,16,677870
M,20150115,17,632290
M,20150116,1,1047143
M,20150116,2,200720
M,20150116,3,1126922
M,20150116,4,592665
M,20150116,5,1234586
M,20150116,6,330330
M,20150116,7,719240
M,20150116,8,281810
M,20150116,9,161960
M,20150116,10,254750
M,20150116,11,581490
M,20150116,12,710250
M,20150116,13,630520
M,20150116,14,346190
M,20150116,15,1575970
M,20150116,16,681440
M,20150116,17,481080
M,20150117,1,1302867
M,20150117,2,312601
M,20150117,3,1018532
M,20150117,4,729109
M,20150117,5,1374168
M,20150117,6,375810
M,20150117,7,694060
M,20150117,8,384210
M,20150117,9,299130
M,20150117,10,228080
M,20150117,11,534860
M,20150117,12,716550
M,20150117,13,798490
M,20150117,14,316600
M,20150117,15,2079110
M,20150117,16,1437520
M,20150117,17,400100
M,20150118,1,946034
M,20150118,2,360493
M,20150118,3,1004427
M,20150118,4,605861
M,20150118,5,749178
M,20150118,6,280580
M,20150118,7,630570
M,20150118,8,307850
M,20150118,9,238710
M,20150118,10,168680
M,20150118,11,442950
M,20150118,12,544490
M,20150118,13,437890
M,20150118,14,286900
M,20150118,15,1633020
M,20150118,16,1041670
M,20150118,17,416600
M,20150119,1,991057
M,20150119,2,558358
M,20150119,3,1315996
M,20150119,4,532387
M,20150119,5,1019619
M,20150119,6,303090
M,20150119,7,1010490
M,20150119,8,382150
M,20150119,9,185520
M,20150119,10,262330
M,20150119,11,594590
M,20150119,12,556920
M,20150119,13,1142620
M,20150119,14,390520
M,20150119,15,1507281
M,20150119,16,7658410
M,20150119,17,487060
M,20150120,1,1589249
M,20150120,2,398669
M,20150120,3,1152712
M,20150120,4,503765
M,20150120,5,1577851
M,20150120,6,271390
M,20150120,7,721390
M,20150120,8,219970
M,20150120,9,199710
M,20150120,10,190400
M,20150120,11,369190
M,20150120,12,528450
M,20150120,13,931020
M,20150120,14,267830
M,20150120,15,1733880
M,20150120,16,847740
M,20150120,17,466080
M,20150121,1,1535147
M,20150121,2,727200
M,20150121,3,1482979
M,20150121,4,608683
M,20150121,5,1628058
M,20150121,6,353970
M,20150121,7,831770
M,20150121,8,398790
M,20150121,9,118320
M,20150121,10,336750
M,20150121,11,549450
M,20150121,12,711660
M,20150121,13,2943510
M,20150121,14,1777170
M,20150121,15,1096520
M,20150121,16,865770
M,20150121,17,566880
M,20150122,1,1008199
M,20150122,2,403643
M,20150122,3,1101568
M,20150122,4,734246
M,20150122,5,976249
M,20150122,6,354391
M,20150122,7,760730
M,20150122,8,293210
M,20150122,9,177140
M,20150122,10,233030
M,20150122,11,456570
M,20150122,12,548780
M,20150122,13,783760
M,20150122,14,642370
M,20150122,15,1026940
M,20150122,16,727980
M,20150122,17,1203410
M,20150123,1,1427004
M,20150123,2,316200
M,20150123,3,1389004
M,20150123,4,700424
M,20150123,5,2578662
M,20150123,6,394060
M,20150123,7,817060
M,20150123,8,439950
M,20150123,9,208510
M,20150123,10,268700
M,20150123,11,572030
M,20150123,12,791950
M,20150123,13,1575390
M,20150123,14,399270
M,20150123,15,1208340
M,20150123,16,769340
M,20150123,17,450980
M,20150124,1,2083188
M,20150124,2,569870
M,20150124,3,1244286
M,20150124,4,820317
M,20150124,5,3665135
M,20150124,6,440440
M,20150124,7,753240
M,20150124,8,333140
M,20150124,9,243880
M,20150124,10,203470
M,20150124,11,589930
M,20150124,12,1348670
M,20150124,13,1415340
M,20150124,14,402530
M,20150124,15,1083190
M,20150124,16,911730
M,20150124,17,645400
M,20150125,1,249551
M,20150125,2,32880
M,20150125,3,217771
M,20150125,4,56160
M,20150125,5,179734
M,20150125,6,57380
M,20150125,7,81640
M,20150125,8,48370
M,20150125,9,27950
M,20150125,10,46450
M,20150125,11,96170
M,20150125,12,110730
M,20150125,13,116950
M,20150125,14,62080
M,20150125,15,138060
M,20150125,16,140280
M,20150125,17,153060
M,20150126,1,1501235
M,20150126,2,767770
M,20150126,3,1522778
M,20150126,4,572689
M,20150126,5,1567474
M,20150126,6,382960
M,20150126,7,867520
M,20150126,8,365120
M,20150126,9,256110
M,20150126,10,296390
M,20150126,11,479090
M,20150126,12,523780
M,20150126,13,1192110
M,20150126,14,615980
M,20150126,15,1253433
M,20150126,16,1024000
M,20150126,17,530090
M,20150127,1,1092553
M,20150127,2,649350
M,20150127,3,1343593
M,20150127,4,469369
M,20150127,5,1440071
M,20150127,6,255340
M,20150127,7,738980
M,20150127,8,443500
M,20150127,9,160700
M,20150127,10,357400
M,20150127,11,436030
M,20150127,12,612090
M,20150127,13,534930
M,20150127,14,513060
M,20150127,15,990460
M,20150127,16,530230
M,20150127,17,626850
M,20150128,1,1330301
M,20150128,2,326459
M,20150128,3,1124257
M,20150128,4,711723
M,20150128,5,1205518
M,20150128,6,412510
M,20150128,7,761130
M,20150128,8,339740
M,20150128,9,212790
M,20150128,10,228630
M,20150128,11,674090
M,20150128,12,478390
M,20150128,13,1653060
M,20150128,14,339460
M,20150128,15,1024350
M,20150128,16,886040
M,20150128,17,392180
M,20150129,1,1472100
M,20150129,2,537810
M,20150129,3,1251133
M,20150129,4,565997
M,20150129,5,1136535
M,20150129,6,294780
M,20150129,7,936080
M,20150129,8,296920
M,20150129,9,123190
M,20150129,10,256230
M,20150129,11,610540
M,20150129,12,549160
M,20150129,13,1363370
M,20150129,14,418150
M,20150129,15,908221
M,20150129,16,825180
M,20150129,17,510540
M,20150130,1,1707810
M,20150130,2,1021140
M,20150130,3,2039878
M,20150130,4,879990
M,20150130,5,2046735
M,20150130,6,406370
M,20150130,7,790790
M,20150130,8,403550
M,20150130,9,331460
M,20150130,10,209000
M,20150130,11,656370
M,20150130,12,779510
M,20150130,13,1176600
M,20150130,14,462730
M,20150130,15,1936960
M,20150130,16,674460
M,20150130,17,450940
M,20150131,1,2734334
M,20150131,2,352770
M,20150131,3,975298
M,20150131,4,554890
M,20150131,5,1917138
M,20150131,6,422170
M,20150131,7,680820
M,20150131,8,280590
M,20150131,9,172680
M,20150131,10,189890
M,20150131,11,503560
M,20150131,12,898690
M,20150131,13,1621910
M,20150131,14,464650
M,20150131,15,1034800
M,20150131,16,496760
M,20150131,17,936980
M,20150201,1,1051996
M,20150201,2,710680
M,20150201,3,902472
M,20150201,4,331610
M,20150201,5,1273703
M,20150201,6,345194
M,20150201,7,664600
M,20150201,8,282670
M,20150201,9,180450
M,20150201,10,247460
M,20150201,11,492960
M,20150201,12,645110
M,20150201,13,570200
M,20150201,14,819520
M,20150201,15,854940
M,20150201,16,737690
M,20150201,17,361450
M,20150202,1,1038893
M,20150202,2,248330
M,20150202,3,1118007
M,20150202,4,596900
M,20150202,5,1138738
M,20150202,6,346390
M,20150202,7,778410
M,20150202,8,259710
M,20150202,9,198730
M,20150202,10,266490
M,20150202,11,699630
M,20150202,12,541840
M,20150202,13,1141790
M,20150202,14,322280
M,20150202,15,1622850
M,20150202,16,1104890
M,20150202,17,1104670
M,20150203,1,1087348
M,20150203,2,398060
M,20150203,3,1198481
M,20150203,4,1036947
M,20150203,5,1393252
M,20150203,6,328250
M,20150203,7,682330
M,20150203,8,265890
M,20150203,9,116290
M,20150203,10,245490
M,20150203,11,409170
M,20150203,12,437490
M,20150203,13,7278530
M,20150203,14,428750
M,20150203,15,895820
M,20150203,16,1945090
M,20150203,17,567200
M,20150204,1,3315265
M,20150204,2,2356750
M,20150204,3,1890026
M,20150204,4,2456951
M,20150204,5,1997885
M,20150204,6,492250
M,20150204,7,898270
M,20150204,8,490960
M,20150204,9,311440
M,20150204,10,458910
M,20150204,11,752580
M,20150204,12,642860
M,20150204,13,1128540
M,20150204,14,730190
M,20150204,15,6886881
M,20150204,16,2530840
M,20150204,17,685450
M,20150205,1,2069332
M,20150205,2,3277510
M,20150205,3,1602622
M,20150205,4,846376
M,20150205,5,1986243
M,20150205,6,333030
M,20150205,7,763740
M,20150205,8,476750
M,20150205,9,351620
M,20150205,10,540990
M,20150205,11,586860
M,20150205,12,421600
M,20150205,13,12986060
M,20150205,14,537740
M,20150205,15,2237370
M,20150205,16,1797440
M,20150205,17,692110
M,20150206,1,1006677
M,20150206,2,358500
M,20150206,3,1003970
M,20150206,4,506053
M,20150206,5,1059970
M,20150206,6,286690
M,20150206,7,682650
M,20150206,8,340630
M,20150206,9,148140
M,20150206,10,291490
M,20150206,11,667500
M,20150206,12,723060
M,20150206,13,596810
M,20150206,14,502730
M,20150206,15,1046150
M,20150206,16,395840
M,20150206,17,516160
M,20150207,1,2238858
M,20150207,2,390170
M,20150207,3,1474054
M,20150207,4,698122
M,20150207,5,4774653
M,20150207,6,389960
M,20150207,7,810710
M,20150207,8,328750
M,20150207,9,256070
M,20150207,10,557920
M,20150207,11,597030
M,20150207,12,837250
M,20150207,13,670930
M,20150207,14,423820
M,20150207,15,1221290
M,20150207,16,1078340
M,20150207,17,461770
M,20150208,1,185824
M,20150208,2,142890
M,20150208,3,218407
M,20150208,4,113434
M,20150208,5,212653
M,20150208,6,56070
M,20150208,7,150110
M,20150208,8,57520
M,20150208,9,46290
M,20150208,10,64550
M,20150208,11,80880
M,20150208,12,166710
M,20150208,13,158600
M,20150208,14,56580
M,20150208,15,256790
M,20150208,16,184670
M,20150208,17,27370
M,20150209,1,2035272
M,20150209,2,766230
M,20150209,3,1396434
M,20150209,4,576739
M,20150209,5,849564
M,20150209,6,429418
M,20150209,7,833680
M,20150209,8,476210
M,20150209,9,177730
M,20150209,10,240660
M,20150209,11,537200
M,20150209,12,505080
M,20150209,13,1829190
M,20150209,14,314480
M,20150209,15,1007360
M,20150209,16,466670
M,20150209,17,1157900
M,20150210,1,1484008
M,20150210,2,205570
M,20150210,3,1353389
M,20150210,4,309800
M,20150210,5,962679
M,20150210,6,301590
M,20150210,7,878990
M,20150210,8,315930
M,20150210,9,128220
M,20150210,10,218970
M,20150210,11,461600
M,20150210,12,542230
M,20150210,13,3365510
M,20150210,14,467390
M,20150210,15,891450
M,20150210,16,866600
M,20150210,17,357630
M,20150211,1,2272590
M,20150211,2,387250
M,20150211,3,1109314
M,20150211,4,2506644
M,20150211,5,2217431
M,20150211,6,386340
M,20150211,7,685890
M,20150211,8,279500
M,20150211,9,152280
M,20150211,10,251710
M,20150211,11,508610
M,20150211,12,669020
M,20150211,13,3250130
M,20150211,14,337300
M,20150211,15,1299070
M,20150211,16,949830
M,20150211,17,930430
M,20150212,1,1649684
M,20150212,2,253747
M,20150212,3,962577
M,20150212,4,2042210
M,20150212,5,1488708
M,20150212,6,306418
M,20150212,7,716140
M,20150212,8,305810
M,20150212,9,166100
M,20150212,10,235840
M,20150212,11,615160
M,20150212,12,524190
M,20150212,13,1313300
M,20150212,14,311570
M,20150212,15,1261290
M,20150212,16,1402250
M,20150212,17,334600
M,20150213,1,4179231
M,20150213,2,439720
M,20150213,3,1238048
M,20150213,4,1219619
M,20150213,5,1634738
M,20150213,6,338864
M,20150213,7,739100
M,20150213,8,281510
M,20150213,9,187710
M,20150213,10,351430
M,20150213,11,906550
M,20150213,12,652840
M,20150213,13,1466710
M,20150213,14,445360
M,20150213,15,2202580
M,20150213,16,3767490
M,20150213,17,512160
M,20150214,1,2763600
M,20150214,2,477060
M,20150214,3,957839
M,20150214,4,598318
M,20150214,5,2144860
M,20150214,6,448500
M,20150214,7,712420
M,20150214,8,389290
M,20150214,9,194770
M,20150214,10,231940
M,20150214,11,473990
M,20150214,12,958590
M,20150214,13,1281250
M,20150214,14,458560
M,20150214,15,1262060
M,20150214,16,1311270
M,20150214,17,594610
M,20150215,1,1811817
M,20150215,2,371880
M,20150215,3,989797
M,20150215,4,391945
M,20150215,5,2954287
M,20150215,6,293832
M,20150215,7,563880
M,20150215,8,229910
M,20150215,9,144620
M,20150215,10,222740
M,20150215,11,712040
M,20150215,12,615730
M,20150215,13,2891760
M,20150215,14,316470
M,20150215,15,765600
M,20150215,16,836720
M,20150215,17,498000
M,20150216,1,5169291
M,20150216,2,629340
M,20150216,3,1459265
M,20150216,4,705002
M,20150216,5,5755487
M,20150216,6,429670
M,20150216,7,717620
M,20150216,8,447210
M,20150216,9,239510
M,20150216,10,367390
M,20150216,11,524210
M,20150216,12,850500
M,20150216,13,4812560
M,20150216,14,856010
M,20150216,15,1164582
M,20150216,16,1154360
M,20150216,17,423790
M,20150217,1,6530492
M,20150217,2,575750
M,20150217,3,1857751
M,20150217,4,3166683
M,20150217,5,9685334
M,20150217,6,679303
M,20150217,7,659670
M,20150217,8,450040
M,20150217,9,241530
M,20150217,10,389030
M,20150217,11,794550
M,20150217,12,1231730
M,20150217,13,3111480
M,20150217,14,1297200
M,20150217,15,1126600
M,20150217,16,2422860
M,20150217,17,635970
M,20150218,1,7264443
M,20150218,2,483890
M,20150218,3,1808165
M,20150218,4,2157239
M,20150218,5,5964696
M,20150218,6,586877
M,20150218,7,727980
M,20150218,8,295910
M,20150218,9,345230
M,20150218,10,296170
M,20150218,11,753370
M,20150218,12,1767560
M,20150218,13,2563410
M,20150218,14,940870
M,20150218,15,1007740
M,20150218,16,1416190
M,20150218,17,798140
M,20150219,1,1073352
M,20150219,3,196616
M,20150219,4,290220
M,20150219,5,573350
M,20150219,6,152440
M,20150219,7,203360
M,20150219,8,45530
M,20150219,9,117380
M,20150219,10,116940
M,20150219,11,289190
M,20150219,12,329770
M,20150219,13,457200
M,20150219,14,76080
M,20150219,15,341940
M,20150219,16,230370
M,20150219,17,150540
M,20150220,1,800273
M,20150220,2,81950
M,20150220,3,655533
M,20150220,4,304131
M,20150220,5,632430
M,20150220,6,135090
M,20150220,7,449950
M,20150220,8,181590
M,20150220,9,211920
M,20150220,10,199530
M,20150220,11,580100
M,20150220,12,680810
M,20150220,13,759120
M,20150220,14,129350
M,20150220,15,701450
M,20150220,16,580230
M,20150220,17,438040
M,20150221,1,1141405
M,20150221,2,344300
M,20150221,3,915673
M,20150221,4,359719
M,20150221,5,1012220
M,20150221,6,274470
M,20150221,7,848640
M,20150221,8,234130
M,20150221,9,160420
M,20150221,10,236060
M,20150221,11,582180
M,20150221,12,937680
M,20150221,13,532770
M,20150221,14,221620
M,20150221,15,1088580
M,20150221,16,805700
M,20150221,17,510900
M,20150222,1,163442
M,20150222,2,31990
M,20150222,3,194214
M,20150222,4,73268
M,20150222,5,371585
M,20150222,6,82490
M,20150222,7,165890
M,20150222,8,70250
M,20150222,9,81250
M,20150222,10,37580
M,20150222,11,194300
M,20150222,12,138170
M,20150222,13,191510
M,20150222,14,51340
M,20150222,15,249630
M,20150222,16,191780
M,20150222,17,93690
M,20150223,1,886492
M,20150223,2,495490
M,20150223,3,1519489
M,20150223,4,422571
M,20150223,5,888617
M,20150223,6,282810
M,20150223,7,1064440
M,20150223,8,434170
M,20150223,9,202020
M,20150223,10,262260
M,20150223,11,586520
M,20150223,12,634980
M,20150223,13,939000
M,20150223,14,396360
M,20150223,15,1082330
M,20150223,16,836170
M,20150223,17,770260
M,20150224,1,840188
M,20150224,2,528140
M,20150224,3,1350120
M,20150224,4,638803
M,20150224,5,842078
M,20150224,6,249724
M,20150224,7,813430
M,20150224,8,348320
M,20150224,9,149640
M,20150224,10,300190
M,20150224,11,529900
M,20150224,12,437250
M,20150224,13,663970
M,20150224,14,374350
M,20150224,15,769900
M,20150224,16,647200
M,20150224,17,442930
M,20150225,1,949786
M,20150225,2,288250
M,20150225,3,1385858
M,20150225,4,385312
M,20150225,5,859602
M,20150225,6,313620
M,20150225,7,840590
M,20150225,8,211940
M,20150225,9,162360
M,20150225,10,176720
M,20150225,11,525680
M,20150225,12,572530
M,20150225,13,856060
M,20150225,14,335400
M,20150225,15,954810
M,20150225,16,758400
M,20150225,17,534150
M,20150226,1,1207604
M,20150226,2,520880
M,20150226,3,986606
M,20150226,4,522640
M,20150226,5,1018168
M,20150226,6,267716
M,20150226,7,721110
M,20150226,8,339340
M,20150226,9,161510
M,20150226,10,195640
M,20150226,11,503150
M,20150226,12,504390
M,20150226,13,846610
M,20150226,14,330960
M,20150226,15,979320
M,20150226,16,882080
M,20150226,17,423630
M,20150227,1,747487
M,20150227,2,4929610
M,20150227,3,3460657
M,20150227,4,1066920
M,20150227,5,723102
M,20150227,6,203737
M,20150227,7,743470
M,20150227,8,290900
M,20150227,9,235210
M,20150227,10,153730
M,20150227,11,525570
M,20150227,12,676600
M,20150227,13,6204280
M,20150227,14,229620
M,20150227,15,1454290
M,20150227,16,720070
M,20150227,17,617770
M,20150228,1,1686251
M,20150228,2,359680
M,20150228,3,1235126
M,20150228,4,3869692
M,20150228,5,1850632
M,20150228,6,379050
M,20150228,7,750020
M,20150228,8,338130
M,20150228,9,270250
M,20150228,10,266690
M,20150228,11,647040
M,20150228,12,868520
M,20150228,13,13172300
M,20150228,14,268690
M,20150228,15,1037650
M,20150228,16,926180
M,20150228,17,647210
M,20150301,1,1211680
M,20150301,2,641111
M,20150301,3,974746
M,20150301,4,875376
M,20150301,5,1753987
M,20150301,6,169760
M,20150301,7,717530
M,20150301,8,246840
